CardID,AccountID,CardType,UsageType
b2f9fa1a-53c5-4448-b61c-c55b8fd0720c,7c4a14cf-44b0-403f-8dfc-73c1e990ff49,Primary,Credit
a5571020-cf8b-4199-ba1c-e4164b046117,7c4a14cf-44b0-403f-8dfc-73c1e990ff49,Primary,Credit
859b6ee4-9146-4391-8c25-9a1b240eb222,a2e25753-56ff-4b3e-b80c-fd3dba6a741c,Virtual,International
8e2a4c5a-97d5-4683-a9c7-c2dd77e42950,72984bb6-4efa-4dc3-8bae-4fc1d18ad3ca,Virtual,Domestic
db82b67d-dd7e-4ae6-b69d-5ad492b5a7e3,72984bb6-4efa-4dc3-8bae-4fc1d18ad3ca,Virtual,Debit
985d94c0-21aa-40dd-9838-9bc769810678,c790b84c-34c9-43ae-8938-279c2aa20c1e,Supplementary,Domestic
78e33d35-f4e0-440f-876e-6a0641d0b488,c790b84c-34c9-43ae-8938-279c2aa20c1e,Supplementary,International
d619e0ce-69d5-4df5-9d95-cdeac417fe56,f7df9baf-f2a8-4e6e-9c3d-a4eba012c6c2,Primary,Domestic
9fd90541-f597-4e00-968d-1defbb926370,55525e11-b469-4821-87ca-7ddc171acd35,Primary,International
ecfa60c9-83c1-4063-b890-33f0cb041d56,8914bc96-5cb2-4033-b5e0-edd684c62e4b,Primary,Domestic
33c25e62-7960-4810-ba37-298924290112,8914bc96-5cb2-4033-b5e0-edd684c62e4b,Virtual,International
89d5e178-cf99-4da3-8f94-2b3ece05a281,b7c315a2-dc16-4bae-a541-35f889238eb6,Primary,Debit
c5404be9-e6d5-4568-b695-6a3815280e7c,b7c315a2-dc16-4bae-a541-35f889238eb6,Supplementary,Credit
0917f2d6-121a-4b14-8600-9101b9b0b99e,69d445f3-54dd-428c-9fb6-98a5e9209b3a,Primary,Domestic
275ac9d6-0b9f-47a5-9510-f78642004a56,69d445f3-54dd-428c-9fb6-98a5e9209b3a,Virtual,International
a9fb1b54-8fbd-4cfd-8651-a34f5a0f3cdb,4878917a-282d-44a3-8ad3-33617c226735,Supplementary,Credit
af4219dd-38c6-42d8-a73d-78049c5bad2e,08a5ad03-3f4f-4031-b025-5b9dc5bcc4cd,Supplementary,Debit
e47472d0-77e0-4d89-9197-aeb02ee49d62,08a5ad03-3f4f-4031-b025-5b9dc5bcc4cd,Supplementary,International
e1b3b9d1-f887-4c21-b69d-2be14bf91d08,d0207ede-1fa7-4e6b-bffa-749e45bfd2c3,Primary,Debit
5c253a40-ba76-46f5-8a69-35bdc89eb2f2,e06a46b2-bd93-483f-917b-d6cc2195e073,Primary,Domestic
c391a132-8626-49ab-818b-6aa27016f6ad,e06a46b2-bd93-483f-917b-d6cc2195e073,Virtual,Domestic
565f8687-3df0-4dc0-92e8-4094e19d768c,6cd6cedf-52df-4152-88e6-cd4b4febaa0e,Primary,Domestic
6bb17a8b-26c1-48f2-ab1c-0430df114270,4d59f68e-05ff-42f2-be54-eceb8329bd1a,Virtual,Credit
dcaeedcd-67d7-4873-8f7b-524587aa2080,6df5fa4a-4a8e-4dd2-a067-982478adb182,Supplementary,Debit
6f77cc54-8bb1-47de-baa0-a29745e3e268,81b01ca4-8880-4d17-b3ef-e892e85cc863,Supplementary,International
72a35369-6de4-4fed-bece-128609f68439,fe3f5662-0468-4a4a-a1e5-835e3e9f069a,Supplementary,International
38124f7f-8c46-4173-9699-e962319a009f,f392b60b-64c5-4e2d-ba41-348a7f3dadbd,Supplementary,International
4059d846-ff17-4b76-b7be-51dffd5eb636,7a0ffa86-5eac-415d-b274-2e763b6becb7,Supplementary,Debit
8abcb652-ee52-4b7b-8cb0-fe85e4184c38,a1420851-cf47-4d72-a4ce-3160551a7dcd,Supplementary,Domestic
4dbb5559-8c12-46ef-b1fa-b84d80dd8005,d68bc80f-9dd2-4036-a737-cac9242e3d71,Primary,Debit
ccda08bf-5163-4bff-ad47-cb5af7b96b0d,0f163af8-3b80-4449-82b5-79c2910f445d,Supplementary,International
fb3cd9c8-ebcf-481a-a1f3-b7803a5479ea,0f163af8-3b80-4449-82b5-79c2910f445d,Virtual,Domestic
f81379f3-a170-411f-a862-8d4bcc3c33f5,696f9074-4084-4290-be50-a000c474e1c0,Virtual,International
ea3dbc37-67e8-4ce0-8c44-2d17d98d2038,b062259e-524a-4652-8958-b354268e81b4,Virtual,Domestic
54b279cd-0c24-4f00-8a4a-07e1234d65cf,b062259e-524a-4652-8958-b354268e81b4,Primary,Credit
d0f95340-720d-476f-8d96-30be5580885a,df15e667-6812-417c-9946-601e90b84f94,Virtual,International
b4666d99-46d5-4341-ad50-a84e71bfd71b,df15e667-6812-417c-9946-601e90b84f94,Virtual,Credit
72f0b90d-5c2f-4996-a4ba-aea10cd4ba10,358fb73f-b0bd-414f-84a5-24d9016d26d9,Virtual,International
147eeb2d-5a39-44e8-95e7-7e009eb01a8e,358fb73f-b0bd-414f-84a5-24d9016d26d9,Primary,Credit
28d217d6-65a6-4c40-b5fe-ea0a5d3da878,f5a02c0a-5021-43fc-bff3-e8188babb414,Supplementary,Domestic
baabf7ec-2eca-49b7-9087-ba7334bbc278,f5a02c0a-5021-43fc-bff3-e8188babb414,Virtual,International
08b52947-9814-400c-827d-df7ed31c63fb,8e07d8fc-83b1-41ec-bba5-a5dfb5786277,Supplementary,Domestic
e6fe01cc-5553-431a-afd9-d09a8a74a19a,bbaa6e4a-fe25-471b-bd5b-fecedbd0ad57,Primary,Debit
0ae19e7e-1b6d-4927-9315-de9ac4024764,bbaa6e4a-fe25-471b-bd5b-fecedbd0ad57,Primary,Domestic
4f39a47f-b328-4760-a102-7a457e4e7273,6cfacecc-1ae4-47cf-abd5-c14914d8e0e6,Supplementary,International
fd780916-aa84-4060-870d-eea0bb09e763,6cfacecc-1ae4-47cf-abd5-c14914d8e0e6,Supplementary,Credit
3bcb4f32-e3b5-4c1d-9a0a-1af2999f64e9,851ab93f-297e-4f2f-837c-e599c1c353c4,Virtual,International
ff2d10f4-1555-4b95-b377-7cff1987e58e,851ab93f-297e-4f2f-837c-e599c1c353c4,Primary,Debit
81ec334f-c766-478e-b673-7d1619a1459d,3286af00-2a8b-4289-9f19-297ebf86ad63,Virtual,International
99dce819-1841-4873-a34d-6e09f0ffd6b0,1d191f64-f8cf-414a-9ea7-e1ae7006a2c6,Virtual,Credit
246f5c1d-04e3-43eb-afca-225afc7cdc3e,1d191f64-f8cf-414a-9ea7-e1ae7006a2c6,Virtual,Domestic
b443cda3-4b80-48c6-8e31-66c3541acd27,864b789a-cd9b-49fd-a04c-57f62bb47157,Primary,Credit
6399c513-ae96-4e3e-b1f7-a87cf1430eea,025ec446-663f-430d-ab0b-b4578c0dc409,Primary,Credit
2d598b9d-b3e3-468f-afce-09490dd1db5f,cd853347-3457-4c7f-af5d-b99c85f3cb12,Supplementary,International
67f7aba4-0617-4c62-a243-b9ab2b0e817c,cd853347-3457-4c7f-af5d-b99c85f3cb12,Primary,Debit
eb5c4ed8-5ef6-440e-9ef8-b5a9b792ff65,5f0a74fb-b6e7-4214-b3b5-f7d79d2f1794,Primary,International
eb7fb03e-d14c-40b7-90ac-2a6d3bdad4ac,ff0614bb-b85a-44cd-bf2b-f0e4ed55169f,Virtual,Debit
f0c46591-b2d9-45fa-849e-e02aeea28810,794f9276-d454-4573-b70f-9392863daa90,Virtual,International
ff8abfc0-2d58-493a-aebe-15241549d4d7,2de1bda4-6a92-447b-9154-00a60283a43b,Supplementary,Credit
aab76dd1-152b-4e5f-a499-9ab5002a99b2,2de1bda4-6a92-447b-9154-00a60283a43b,Primary,Debit
e6af993c-700f-4e85-aea7-56a8229ea406,a2e768d7-59b7-463f-9117-f840280d4e22,Primary,Debit
e66ccf4a-cb3c-411d-88f1-68095051b949,a2e768d7-59b7-463f-9117-f840280d4e22,Supplementary,International
f644404d-df36-4764-9b7a-ec0490de2fee,3150e60d-ed89-42c2-839d-fd70a0fa7665,Virtual,Debit
dc247a02-286c-43e0-82b5-166d0f3cc54f,3150e60d-ed89-42c2-839d-fd70a0fa7665,Supplementary,Debit
b31b58fa-cffd-4e28-8271-a48f6aed2058,e958c430-d21c-4643-88c0-8457464aea48,Supplementary,Debit
51cb3f06-1435-47ed-8cff-84c2eb41ce2f,e958c430-d21c-4643-88c0-8457464aea48,Virtual,Debit
dce202f5-36ef-4201-9656-b5f91c6a16e0,1a5ca752-2705-4d96-97b7-32b313d579ae,Virtual,Domestic
e810c030-2edf-4b1a-ae35-5704b82f76ef,2da6b974-47ad-41dd-b768-b54abb0c686a,Primary,Debit
cc464bb8-f773-4927-98d6-9943e0e5e2f9,a513964e-965a-493e-85b6-9e95cc009f08,Virtual,Debit
96944fa8-afb7-4dcd-afb6-f3c9a798deba,935e2c27-5485-40db-a208-c875c41c233d,Virtual,Credit
e3fe266b-a23b-4ed7-b0ad-f7ed4277171c,9ad28c4a-9798-439e-9a78-6fcac5a06501,Virtual,Credit
7024cf94-0830-4982-96fc-1a769e1d5748,9ad28c4a-9798-439e-9a78-6fcac5a06501,Primary,International
d5b26840-f4b3-493f-8b38-2c494853338d,bcbd6eeb-ceab-4f76-b776-f4e846f90964,Primary,Debit
7164a9a2-c3d6-4e1e-9992-97677e083461,e8c347d0-ab22-4d1d-9daa-c867df0fea06,Supplementary,Debit
210f0001-d832-4732-b0f6-99cdb4456f0d,e8c347d0-ab22-4d1d-9daa-c867df0fea06,Primary,Domestic
0cad2d63-8cfd-480c-984f-541976b4c117,3768d6aa-fd34-421e-bb59-475ec88a9a74,Virtual,Credit
be3ff70d-b552-4386-9a96-ef37ee45a744,3768d6aa-fd34-421e-bb59-475ec88a9a74,Virtual,Debit
a4d7809a-5dbc-4f05-ac8f-f1839702d8c1,9d6ba3b5-cda8-48b5-adf6-cca41761f1ce,Virtual,International
aa9af6c4-3b08-4388-a9d8-34b6072e4e7a,79b8023d-2a31-49ba-a4b1-7e4525807a2c,Supplementary,Credit
0c5332b3-10d5-45b8-9448-a70dc04147f5,79b8023d-2a31-49ba-a4b1-7e4525807a2c,Supplementary,Domestic
49b04036-6486-4c75-bb89-85bc027d3094,6ce763e1-708f-45a1-8ea6-e9bc82ff1dad,Primary,International
375af79e-9f3e-4f38-ad73-286bf517aed0,6ce763e1-708f-45a1-8ea6-e9bc82ff1dad,Primary,International
b8ab8e09-c5da-4dcc-8dd7-0974f84716b7,4d747649-53bc-40e0-b8c0-9d8baa3319bc,Supplementary,Credit
e5b2fd55-b0a5-43c1-b409-1297031fdae1,4d747649-53bc-40e0-b8c0-9d8baa3319bc,Primary,Debit
4705ecba-00c4-4208-9e57-29859437ea94,3da34aca-1e07-44a8-828f-d8cb80189536,Primary,Credit
080bf99f-f00c-4cc5-a045-3d2d59244739,c61f98b1-6097-4bc0-a4ab-d0358f65abf9,Supplementary,Debit
0bace8ac-6dac-49b6-b6ea-525de0d768bb,c61f98b1-6097-4bc0-a4ab-d0358f65abf9,Primary,Debit
f8e8e938-b2df-42fe-9c90-282181a8d2b0,4719c1a8-d567-4214-a23e-be36f20ba0c9,Supplementary,Debit
126f28a9-107d-4387-88c2-1370c2a423f2,ddbb3fa4-0679-44f2-ad92-38a459225b53,Supplementary,International
9d09cf19-a079-465a-8cc5-b7058af263bd,c54f87ad-7750-4fbb-9af9-ae1b5d9dacbd,Supplementary,Debit
38ac7355-f495-4d71-9802-f730e8ec6834,c54f87ad-7750-4fbb-9af9-ae1b5d9dacbd,Primary,Credit
e16874df-5639-4a74-a768-b119fd9077b6,e054dba1-8f4e-4920-9df2-055436ba4892,Virtual,Credit
2c9c763b-e454-4286-9dd9-76469d892032,e054dba1-8f4e-4920-9df2-055436ba4892,Supplementary,International
589a8b9d-5bf2-46af-8ba2-2d11f5b85c17,31e43850-86a8-4b2b-9c69-ee49712c3126,Virtual,International
e8c80d96-3e5e-4986-8002-cd6bc28d1433,31e43850-86a8-4b2b-9c69-ee49712c3126,Primary,International
5728e2b6-912c-4ca9-af9f-504b5fb15849,a5b01639-0895-4db1-85e5-26e19b559178,Primary,Domestic
634ee115-5c81-4bad-8bb3-4c1425818b22,b44aad77-b20c-4a3f-bee8-acf10b3e2b6e,Primary,International
6855a90d-0f2f-4a57-8883-93111216e243,07ca07d8-d2c5-4940-927a-72dff89cad3f,Supplementary,Domestic
f0c935a9-91c3-4637-bca5-013cf6b896c2,7886f504-ed75-4b74-b7d0-c829dcf9b680,Virtual,Domestic
04ebb4a9-a4e5-45b7-8357-20d193de2f9e,8bab9c9c-c026-4d51-a5c5-bce0dffbdc2d,Virtual,Domestic
f16231e0-6db0-4ad8-9239-b3a065d52310,b69b8391-e4ee-4f51-9ce8-5b7d0761dc0c,Virtual,Credit
8c28d4a4-d301-476f-a8a9-4b68e9fc5fb3,1533fe82-21b3-4264-99d7-6878def42b39,Virtual,Domestic
630915e1-8bf6-488b-92dd-332d0f0cd977,1533fe82-21b3-4264-99d7-6878def42b39,Virtual,Credit
4344c269-7a3d-4b8e-b071-878cb795c127,b5e9489c-a331-44b0-b181-38900e592949,Supplementary,Domestic
e53b7727-b209-41cd-873e-45170b4967db,db9eb2e6-18f4-46dd-9071-ce940ff48fe8,Virtual,International
803e82de-7a9e-4031-bf01-73e93ddbd9d1,da42698b-fbc0-43a8-8708-cf0f8b490e26,Supplementary,Debit
20141450-ae22-45bb-b1c3-6cb3445dc624,da42698b-fbc0-43a8-8708-cf0f8b490e26,Supplementary,International
37c20000-f4d7-48cd-a3c7-8964b776cbf6,ac0798c7-d657-4ecb-9529-885a0444c6f1,Primary,Domestic
d928c011-91fd-4b9d-b19f-da66a986bfc0,ac0798c7-d657-4ecb-9529-885a0444c6f1,Virtual,Credit
b2ea6850-94bf-4660-8e87-9c6249fa555e,e5d20eae-5104-4a0c-a650-8af4d9259a4b,Primary,Credit
dca4b19e-5ffd-41cf-bc8e-920df692f963,e5d20eae-5104-4a0c-a650-8af4d9259a4b,Primary,Debit
64836ec2-00b6-4158-8540-38d7399b747b,fc7c356d-e7dd-43a5-ab51-9424b595459d,Primary,Domestic
c23e471a-6081-4fb2-b55e-b3647da38784,fc7c356d-e7dd-43a5-ab51-9424b595459d,Virtual,International
558c7208-283c-47ec-98b4-f757d91ade99,2c2e8ba0-157e-4914-8442-4098ba9cee3d,Supplementary,Credit
292254f9-37cc-4228-820f-8fa553fdd1f7,2c2e8ba0-157e-4914-8442-4098ba9cee3d,Supplementary,International
02d4729d-d414-4afe-9912-853ea204a093,4fa87a65-00d3-4021-b0eb-453ed67df90d,Supplementary,International
fc411721-3667-4c4a-be44-56d712a82af1,4fa87a65-00d3-4021-b0eb-453ed67df90d,Virtual,Debit
21483249-414e-4cc1-9027-8ec26125cb48,1e228ade-59c6-4a52-8f80-d1ef4615575c,Virtual,Debit
492eb70c-2f03-4a0c-a423-421be61aa316,eb02c661-1dc3-4362-9691-c83a7687853e,Virtual,Domestic
4138aeea-8988-4d52-b599-d4751b139a48,eb02c661-1dc3-4362-9691-c83a7687853e,Virtual,Credit
a0b3543a-0fa7-4a5b-9505-5ac72f0b9138,161f77a1-bac3-4057-aeb8-6221172f0d9b,Virtual,International
929b4c7b-f270-4a23-a957-811d2fd02b45,161f77a1-bac3-4057-aeb8-6221172f0d9b,Primary,Domestic
38059440-2642-465f-8772-fdb6b3d42f8a,2b5997f2-c447-4e3f-8525-c1b4f73c6a1f,Primary,Domestic
54be6170-4ec6-4d97-b8a8-9514ca0e0bc2,2b5997f2-c447-4e3f-8525-c1b4f73c6a1f,Virtual,Debit
03e6551e-11da-4e5e-9862-3b8cdb23915e,e09012d7-14ce-4f0f-b5d9-704d5fe12b57,Supplementary,International
9241e029-082d-4372-8996-a54bbcbb0658,bf5628b9-30eb-4400-9d55-8095e6c75732,Primary,Debit
e470dab0-e520-4332-a4a5-8bd60a328c88,bf5628b9-30eb-4400-9d55-8095e6c75732,Primary,Debit
0be08870-ad40-4867-96c4-222e6bf82001,4f7c1491-21fa-48a0-bcf4-ced1c17e3dc0,Supplementary,Credit
a31ffadd-0170-4874-be89-7b355b2dec8c,4f7c1491-21fa-48a0-bcf4-ced1c17e3dc0,Primary,Credit
8e47fb7d-8a7f-426e-b585-f440c3a98532,90a67567-23f2-468f-876a-25332d91ac23,Virtual,Credit
40d6c0ac-82ab-4b8d-a9fc-339fe9dcbdd1,330062f1-e231-4ce6-85d6-2ecd3030d7f4,Supplementary,Domestic
e2eb0222-26c6-4746-8391-ddc53e33a833,17a85108-43b9-4b02-b089-8400b2932bfb,Primary,Domestic
624f88a5-16a0-4b2c-9ddc-a90ae7215e6c,17a85108-43b9-4b02-b089-8400b2932bfb,Primary,Credit
cb697bf9-384e-40c1-b1ae-b0b964804241,85e620fe-a44e-43e1-85ba-136f594ed61a,Primary,International
01a9abd0-ed71-4874-9dc3-a0c622d635b7,f31d40e2-0967-4567-aba4-39e6d4ec494f,Virtual,Debit
55a28f90-ada7-43f0-a579-77ec48164644,f31d40e2-0967-4567-aba4-39e6d4ec494f,Primary,Debit
e97f0af3-ec6c-4fcc-b9ab-b350f52b0682,27dc3b65-62bb-484c-95d1-2c70d5b07c12,Supplementary,Domestic
e05f8184-c115-4e8e-9586-768274dfb5ce,27dc3b65-62bb-484c-95d1-2c70d5b07c12,Primary,Debit
ca3a7379-8e75-44bd-9004-c585fefb5480,be3de265-d471-4d86-8d36-645980f6c26c,Supplementary,International
52c2526e-737e-48ed-8b04-09e4fb65c3d3,be3de265-d471-4d86-8d36-645980f6c26c,Virtual,International
2fa227c3-dc57-44da-90ca-beebdb721b14,e6b9f3a3-96a0-4726-a886-a9fc60beb85d,Virtual,Debit
bca88911-97ea-402c-abc6-206b16754427,1ac7ea5b-b387-411d-9286-f97708aa6127,Primary,International
4fca946a-6c6a-48e9-8564-956a97f5f3e4,e6a98352-de8c-4a13-9bdf-d4cea125151b,Primary,Domestic
3b1f38f0-0be2-4694-a52e-89572ae06f26,e6a98352-de8c-4a13-9bdf-d4cea125151b,Virtual,Domestic
6b48d839-3d82-4b77-97d9-9ccef4084628,e729b06f-a5db-4ca3-9630-202155afb783,Supplementary,Credit
2ddecd40-e1de-431a-8dd9-f251abc90bba,7062dff6-0591-47e1-8086-08612fa83aa4,Virtual,Credit
b1b8106d-e27e-4a13-822b-2e42cc1e713d,7062dff6-0591-47e1-8086-08612fa83aa4,Virtual,Debit
5a8d9931-5ebb-4417-b523-8331243711ee,97f483d6-74d9-4fb1-9dda-4e36cf292101,Virtual,Domestic
417e5edc-13e6-4df3-afc0-fe9c854a05f9,97f483d6-74d9-4fb1-9dda-4e36cf292101,Supplementary,Domestic
e3d2549d-769f-4d26-bbb9-c4ee7641f1fb,3e5bd4af-d587-47a3-b93c-04f7663ab809,Virtual,Domestic
2046eeb5-9888-427b-b1e5-2a9006506312,3e5bd4af-d587-47a3-b93c-04f7663ab809,Supplementary,Credit
1d522106-71e6-4fd1-a846-d6880047eacb,99d75477-5f8b-40f7-b92e-efe040a8bd6b,Virtual,International
d783b9d0-5820-4a4f-8d18-5ea51740e77b,99d75477-5f8b-40f7-b92e-efe040a8bd6b,Virtual,International
c07ec4c4-b6b4-4aa5-b9c4-2eed297f8f1e,44f4d74f-c629-4ca6-ad07-67746bc5bcd4,Virtual,International
306542ee-2e51-4870-8191-073f8cfcb112,44f4d74f-c629-4ca6-ad07-67746bc5bcd4,Primary,Debit
2b125551-f51a-497b-b34e-fd5b6e737276,2a983090-831f-4302-a9fd-9b08074f6459,Virtual,International
9ba585ae-cb96-4524-a5a4-14b21956673f,98cb3cb4-e2f7-47ea-8cf2-fdf8ec1f5d97,Primary,International
1149544e-2bc1-43fb-a906-5b41b9be1d00,0dc5d7d9-f5bc-40c0-89df-af7c55492107,Primary,Credit
86413c79-e90f-4aac-a82a-e2455a422292,caf91924-4f2c-4cfd-9724-5dacf8673a5b,Supplementary,Credit
92a6584c-85b2-4fa7-9fde-c4f3c92215cd,b960df1f-1715-4d76-afc1-aaeb340ce8c9,Supplementary,Debit
01183a0a-b908-49f4-bd24-28d4e8eca39b,b960df1f-1715-4d76-afc1-aaeb340ce8c9,Primary,Credit
182ebfd2-90c7-43ba-9db4-eef0afb79cd8,8e2b4d2c-af49-4395-a775-957e3ea6ca65,Supplementary,Domestic
1cb04376-c5d6-4362-9b3e-144b6f093f45,8e2b4d2c-af49-4395-a775-957e3ea6ca65,Supplementary,International
891887a7-3620-4b79-afc0-760380cd513e,1993edfe-583f-497d-a8c9-d68c7a3338e0,Supplementary,Domestic
8cf431de-8cdc-4715-9512-a5075f15ee3f,1993edfe-583f-497d-a8c9-d68c7a3338e0,Supplementary,International
e1772a38-96aa-43ca-baf6-e89f14e0a8d3,78e90ae9-e9af-4d28-b665-de1bb2e33ad9,Supplementary,Domestic
76b851e9-bfe7-46da-91a8-5948501d5146,78e90ae9-e9af-4d28-b665-de1bb2e33ad9,Supplementary,Domestic
2adfedf8-786f-486a-b90a-3610b0b55ce7,76a6e2e6-d4d3-4808-a054-a51cab1ead74,Primary,Domestic
61b862b2-181d-40f9-b0d3-ce6fb437e204,665ec4dd-222e-4711-af6d-5b4bc356dee2,Supplementary,Domestic
b575dd69-0b61-49c4-844a-a5c98e56dda6,665ec4dd-222e-4711-af6d-5b4bc356dee2,Primary,Credit
c5eba017-fe0e-4da1-801b-07c40ce356ea,88bbc5bb-64d3-4090-98d0-fc616cb2170b,Supplementary,International
7a8f5fad-3c80-44cd-aacb-832956f4927f,06e2ac94-9620-4553-b860-b58fbd8cc32e,Virtual,International
b309887d-ceec-49d5-83fd-913088f45162,06e2ac94-9620-4553-b860-b58fbd8cc32e,Virtual,Debit
1131f87f-3748-4145-9bab-23419a977a80,2d9be542-9bc8-4ea5-a2b5-e74d38c0f0c3,Virtual,Credit
9bd0e94e-601c-4f82-baa5-9b3b8c283b62,2d9be542-9bc8-4ea5-a2b5-e74d38c0f0c3,Supplementary,Credit
e89afbfe-822e-4328-a792-1c1cf14e8d13,5cbe693e-5e7f-48d9-bc33-499fc4916b7f,Supplementary,Domestic
2c20fb0e-e632-4f0a-bac6-885994f6614e,5cbe693e-5e7f-48d9-bc33-499fc4916b7f,Supplementary,Domestic
54ea3718-46af-457c-8252-0d78cdbfaa37,0b53d4e6-301e-4689-bffc-b3fe23593443,Primary,Debit
ddc16c3a-4f9d-4780-a1cf-33a4f6214132,17c50a7c-6f76-4a77-8d4b-cdb2361352a0,Supplementary,Domestic
fed46e35-1891-4896-a848-849e0dacf645,17c50a7c-6f76-4a77-8d4b-cdb2361352a0,Primary,International
b8ee0ec6-2b0a-4050-a35a-a8e9838fd802,7b0c036b-d23f-444f-acde-afcd63065765,Primary,Debit
004fe610-299a-4d68-ba0d-bbe1c105ab46,7b0c036b-d23f-444f-acde-afcd63065765,Primary,Debit
36b86a13-8d1b-4ecb-ad79-4edf0dd14338,1b3f0866-d590-42df-8470-f4aeaeadd1dc,Virtual,International
20a145c8-8962-41dc-8b67-563a9d7362f2,1b3f0866-d590-42df-8470-f4aeaeadd1dc,Primary,Debit
fab8cd39-d6b3-481a-ad37-0c84a011d446,58a64190-1527-4d08-8e65-050b77052c84,Supplementary,Credit
f20d3aea-a998-43ee-a2a1-12b53a880cec,58a64190-1527-4d08-8e65-050b77052c84,Virtual,Credit
16b3c475-4080-4548-8f25-152b27ce0017,a76090e7-7c73-4166-82f7-79797466b319,Primary,Debit
fcc6713a-7cbe-48bc-875b-ce8c47054796,a76090e7-7c73-4166-82f7-79797466b319,Supplementary,Debit
bb2c23cb-361f-4924-a7a3-2e37475ce39f,6c262577-66d6-489e-ab91-e501f5bd62cd,Virtual,Domestic
dc399fe1-bfd2-45d7-acaf-9eeb21b5b893,e88081f9-cd6b-4aa0-8e9f-bfeb9a87e44d,Primary,Debit
10e7ee6f-1c15-455f-bf6e-074d865fe33c,e88081f9-cd6b-4aa0-8e9f-bfeb9a87e44d,Virtual,International
f4e1048a-f417-4dc9-b954-018b6be4d062,c7efd8e2-5f71-4ac6-8087-1ba97344e407,Primary,Credit
b5e5f62a-9a39-4c36-93c8-40115c2281fe,d81b6bb7-55c6-48d6-b647-2ba8793a650c,Virtual,Credit
ac5200b5-029c-4bda-b37b-574e323f9bb2,d81b6bb7-55c6-48d6-b647-2ba8793a650c,Virtual,Debit
bc1af663-a096-4a2f-bc58-196e2064774f,decceaea-622b-4588-8275-da34881e40c6,Virtual,Domestic
a250b2fc-093e-4080-a0a9-20970356f7ab,01c7ea8b-267f-46ec-947b-7a33acba60e2,Primary,Domestic
46e95aec-0cfb-4d8a-ba8a-7ad235362888,76fab828-0c6d-4a71-af54-d2b9747a2ecd,Virtual,International
26366874-b225-48de-b6e2-887aefe61690,de2e7abc-1f1d-4ed9-8a33-3eef481e67f3,Virtual,International
216dfc70-2196-4bee-9a35-44b538118828,0cd19e0c-5dfa-4933-b5d2-fda97d57d424,Virtual,International
5bf2e8db-7f7e-42ed-b05c-3053b789593e,0cd19e0c-5dfa-4933-b5d2-fda97d57d424,Primary,Domestic
b2092e71-208f-498c-ae2c-92b2d9b97b79,060615bf-d1b5-4519-844f-376a4bd01f7a,Primary,Domestic
5f786318-3e63-431e-9a6d-a2e5e0351e44,060615bf-d1b5-4519-844f-376a4bd01f7a,Primary,Debit
e604d38c-0a9b-4471-b1a7-9435b7c52ba7,725f875a-047c-4fe5-aac4-75a55b5cd6c5,Supplementary,Domestic
80dac46f-2171-4e00-8261-c03dc6df62a7,725f875a-047c-4fe5-aac4-75a55b5cd6c5,Virtual,Credit
e2e6e895-55e1-4b39-aafd-5fed17f20b40,bb5e14d6-5b74-4fdd-9c97-46949884f76d,Supplementary,Credit
6557ecee-40e3-400c-a83b-81bc0c0a7983,bb5e14d6-5b74-4fdd-9c97-46949884f76d,Supplementary,Debit
fbff1829-aea3-498b-80bd-204e32714f01,656e5170-bd1a-4704-8801-36fc095f6d43,Supplementary,International
b71a72c1-582c-497f-8eb4-762ed32b3c0d,656e5170-bd1a-4704-8801-36fc095f6d43,Supplementary,Credit
ef55c8e2-3b16-4e64-9849-73b7cb052418,754182e8-f8cb-47ff-986b-3c2246527e16,Supplementary,Debit
75a8457d-74f8-44e2-b0a1-e5ddd403653e,754182e8-f8cb-47ff-986b-3c2246527e16,Virtual,Domestic
95a5de44-e731-407b-a5db-b4045b199207,eea90156-d5bd-4de2-a751-0ccfd358a5d7,Supplementary,Credit
39681e1d-898a-4752-9c71-64a818906db4,833bde78-61c5-4cc8-99e3-2dbee1cd2b70,Virtual,International
af0caa3c-122f-462e-8495-6e6a21cc0211,4d4ef3fa-bfcf-4645-a301-767aed6cbe79,Primary,Domestic
fd9c70c3-2972-4882-a6d9-d3d105ddf023,2f160f3d-05ba-4c78-a696-dea06c2aeb89,Primary,Credit
aec13f6e-6a6c-4216-96f3-e1c899249d85,2f160f3d-05ba-4c78-a696-dea06c2aeb89,Primary,Credit
fa709240-af8f-48b4-901d-cc22e22a75cc,b8ba61b8-41c1-4233-bf2c-1fd1f34ab83d,Virtual,Debit
4c6cfc1c-783c-4761-92f3-77fdbe072245,b8ba61b8-41c1-4233-bf2c-1fd1f34ab83d,Supplementary,Domestic
0a76e404-9bad-46c6-9d7d-08c960cc7abd,0c8033f0-cc88-4185-b1ba-d5eb3e668eb8,Supplementary,Debit
950097ce-28bc-4d51-b1e4-53e6dc50522d,3717f44b-7911-4e22-92c6-26305fcdf4b8,Primary,Credit
37d9f94a-87e8-43e5-b4ae-6f01bfc3535d,3717f44b-7911-4e22-92c6-26305fcdf4b8,Primary,Credit
0777cad1-c900-40bf-b1b1-59b61e8c8499,46586cb2-6fdb-4b51-af7b-80f1c2be7bac,Virtual,International
f721e45e-d796-4fbc-bf79-17c5437feb6b,46586cb2-6fdb-4b51-af7b-80f1c2be7bac,Supplementary,Domestic
